utt_id,audio_path,reference,Accent,Age,Gender,Background,Sentiment,District,State,Other,audio_drive_id,audio_filename
02-13829-01,./Audio/02-13829-01.mp3,नमस्कार आदाब श्रोताओं मई मनोज ले कर आया हूँ मध्य प्रदेश मोबाइल वाणी पर शाम की सुर्खियाँ रूपए में गिरावट थामने की रणनीती पर,Accent_unknown,Adult,Male,Music,,,,,10Rrh9OhNcYE-xodSa-uRPq8d1_6XEMFk,02-13829-01.mp3
02-13830-01,./Audio/02-13830-01.mp3,आरोप इसी हफ्ते बैठक करेगी मोदी खबर हैं नई डेल्ही ऐसी,Accent_unknown,Adult,Male,,,,,,1Hoc7gQ5F_wZ5H0LzAm1OisgogXMpiNqb,02-13830-01.mp3
02-13831-01,./Audio/02-13831-01.mp3,डॉलर के मुकाबले कमजोर होते रूपया और कच्चे तेल के बढ़ते भाव को लेकर प्रधान मंत्री कार्यालय में चिंता बाढ़ गयी है यही वजह है की प्रधान मंत्री नरेंद्र मोदी अर्थव्यवस्था की स्थिती,Accent_unknown,Adult,Male,,,,,,1tan_KBZR1LfsHs4AurDcQt3A89wCv-1P,02-13831-01.mp3
02-13834-01,./Audio/02-13834-01.mp3,विदा हो रहा हैं मानसून इंदौर में औसत से दस इंच कम,Accent_unknown,Adult,Male,,,,,,1Jad8eE0qxnrGU24mkasO-1kVvvPJIkBv,02-13834-01.mp3
02-13833-01,./Audio/02-13833-01.mp3,कोई बड़े फैसलों के एलान कर सकती हैं इस बीच वित्त मंत्रालय ने कहा की रूपए ऐसी निराधार गिरावट न आये यह पक्का करने के लिए बैंक हर सम्भव प्रयास करेंगे,Bihari,Adult,Male,,,,Bihar,audio_jump,1xUs10pfVX-HrkZ1Qn19JSsrYxLKobaut,02-13833-01.mp3
02-13839-01,./Audio/02-13839-01.mp3,जमकर पानी नहीं बरसा अब बादलों के बजाय सूरज दिखाने लगा हैं बुधवार को लोग धुप और गर्मी से परेशान हो गए इन दिनों लगातार तीस डिग्री,Bihari,Adult,Male,,,,Bihar,audio_jump,1CcRNfm9Rb1rOsCw055llXlRITwuOclry,02-13839-01.mp3
02-13838-01,./Audio/02-13838-01.mp3,एतरो सिटी एक्ट ऐसी ज्यादा पेट्रोल डीजल की कीमत ओ आरोप भड़के हुए हैं लोग खबर हैं ग्वालियर ऐसी एतरो सिटी एक्ट के लेकर भले ही,Accent_unknown,Adult,Male,,,,,,1pAF8FInPwS1EdBn6EI0dCtHqk2LEmU2g,02-13838-01.mp3
02-13840-01,./Audio/02-13840-01.mp3,लोगों का विरोध प्रदर्शन सडकों आरोप दिख रहा हो लेकिन के लेकर भारतीय जनता पार्टी हैं यह फीडबैक बुधवार को भारतीय जनता पार्ट तहत मंडल आस्था आरोप बैठक,Bihari,Adult,Male,,,,Bihar,audio_jump,1peNDgE12uOw_R4sC3vkrgJztwYWz6Meh,02-13840-01.mp3
02-13836-01,./Audio/02-13836-01.mp3,इस वर्ष एक जून तक अब सिर्फ छह सो पैतालीस मिली मीटर यानी साढ़े पचीस इंच पानी बरसा शहर के जरुरत के मुताबिक कम ऐसी कम पैतालीस इंच बारिश होना,Accent_unknown,Adult,Male,,,,,inaudible,1E6nJ2DNaUK1RjjN_vgPUMTcasRCccWZc,02-13836-01.mp3
02-13842-01,./Audio/02-13842-01.mp3,पेटी एस में एक किला दाल देगी मध्य प्रदेश सरकार बाजार से कम रहेंगे भाव खबर हैं भोपाल से चुनावी साल में मध्य प्रदेश में सार्वजनिक सरकार एक किलो,Bihari,Adult,Male,,,,Bihar,audio_jump,1463Yccm8RSq6_d-UtukI3ClN9lHRfPMx,02-13842-01.mp3
02-13841-01,./Audio/02-13841-01.mp3,मिला हैं इस सत्यापन प्रतिक्रिया आरोप मई उन के विधान सभा मई हैं या अन्य कहीं चला गया,Accent_unknown,Adult,Male,Music,,,,inaudible,1f0rTFJPVXWZqnniisT0IsrBt9RJ8OUBf,02-13841-01.mp3
02-13844-01,./Audio/02-13844-01.mp3,ऐसी हराकर सेट प्रवेश किया अब की खिताब के लिए उसका मुकाबला मालदीव्स ऐसी होगा भारत और पाकिस्तान के फाइनल मुकाबला का गोल रहित बराबरी आरोप था मनवीर ने,Bihari,Adult,Male,,,,Bihar,audio_break,1PphHtn6DhIIZ-OumcA4AUi81fBGHZpQY,02-13844-01.mp3
02-13845-01,./Audio/02-13845-01.mp3,#incomplete प्रारंभिक अब समाचार खेल जगत से पाकिस्तान को हराकर भारत सैफ कप के फाइनल में मानवी सिंह के दो गोलों के मदद से भारत ने बुधवार,Accent_unknown,Adult,Male,,,,,inaudible,1mCusn85DlWSY1K1nj7vuKR_eDVNP5YgG,02-13845-01.mp3
02-13846-01,./Audio/02-13846-01.mp3,गोल हुए भारत बढ़त दिलाई मनवीर ने उनहत्तर वे मिनट तो दोस्तों सुनते रहे ऐसे ही मुख्या खबरें मध्य प्रदेश मोबाइल वाणी आरोप धन्यवाद,Accent_unknown,Adult,Male,,,,,inaudible,1XI-jvh4gKXUPVy_JHM2BlaBXQwS4Yjqr,02-13846-01.mp3
02-13847-01,./Audio/02-13847-01.mp3,तो मैं ऋतू आपके लिए लिखकर आई हूँ मधुबनी मोबाइल वाणी पर आये दिन भर की बिहार राज्य की मधुबनी जिला से रामानंद सिंह जी ने,Accent_unknown,Adult,Female,,,,,audio_jump,1x2b5_ecDtNqQAO0sITJrPmoxeZwLCB86,02-13847-01.mp3
02-13849-01,./Audio/02-13849-01.mp3,आते हैं की जिले मई इस वर्ष हो ने वाले पर्व त्योहारों मई लाउड स्पीकर आरोप प्रतिबंध लगा ने,Accent_unknown,Adult,Female,,,,,,1pS2aDAZTNYXh85BQGgx_3KjbESPABCdJ,02-13849-01.mp3
02-13851-01,./Audio/02-13851-01.mp3,नमस्कार दोस्तों मई पोस्ट बिहार मोबाइल वाणी पे आप सब का स्वागत हैं दोस्तों जैसा की आप सभी जानते हैं,Accent_unknown,Adult,Male,,,,,inaudible,1nfH7R3ejqkDBW97G5jqz0U0hIqDlVSXe,02-13851-01.mp3
02-13848-01,./Audio/02-13848-01.mp3,हमें ज़रूर बताए नंबर तीन दबाकर और ऐसी ही बड़ी ख़बरों के लिए सुनते रहे मधुबनी मोबइलवाणी धन्यवाद,Bihari,Adult,Female,,,,Bihar,,1qaRB5yuS9L_ZiEr7mZYM4--7WEsoabzG,02-13848-01.mp3
02-13850-01,./Audio/02-13850-01.mp3,वर्तमान में जो सदर रहा था भारत और इंग्लैंड के बीच के टेस्ट मैच पाँच टेस्ट मैचों का यह श्रंखला सदर रहा था छह शून्य ऐसी जीत लिए,Bihari,Adult,Male,,,,Bihar,inaudible,1YPy0RJVjD59g0a97XbVBX9PwxhFhBWz0,02-13850-01.mp3
02-13853-01,./Audio/02-13853-01.mp3,भारत नंबर एक तो इसमें कहीं न कहीं गेंद बाज और बल्लेबाजों का उम् बहुत ही बड़ा उम् जल्दी हैं ताकि,Bihari,Adult,Male,,,,Bihar,inaudible,1T6Gb7dLLUheKPB3IrF5of6qLt_NbGw2P,02-13853-01.mp3
02-13852-01,./Audio/02-13852-01.mp3,इस बार कहीं गयी की नहीं द प्रकार रहे थे डीजल के,Accent_unknown,Adult,Male,,,,,inaudible,1nM5f8Iyq5ADxg_zFQdYOIyktovrX7Ui1,02-13852-01.mp3
02-13854-01,./Audio/02-13854-01.mp3,तो कहीं न कहीं देखा जा तो एक तरफ की कमी आने से त्योहार पर खेल ने का भी हमारे बल्लेबाजो का अनुभव नहीं है और आने वाले देशो का भी जो,Accent_unknown,Adult,Male,,,,,inaudible,1TEopFyTbszWx_xGQaii2WeR4PLfNgVgq,02-13854-01.mp3
02-13855-01,./Audio/02-13855-01.mp3,उसमे कहीं ऐसी भारत को बीच बीच पे उसे कोई हुनर की बात नहीं होती हैं तो फिर ऑने डे मैच खेलने में भी दिक्कत होती,Bihari,Adult,Male,,,,Bihar,inaudible,1k5DrVOLmMWo_Iou4cqRXpDJP_Eu94HkV,02-13855-01.mp3
02-13856-01,./Audio/02-13856-01.mp3,और भारत और या तक उन्हें दिया हैं की एशिया कप मई,Accent_unknown,Adult,Male,,,,,inaudible,12JIlDpdQye9-2Al8KF5DxEKGrWopLXPJ,02-13856-01.mp3
02-13857-01,./Audio/02-13857-01.mp3,अगर रोहित शर्मा अच्छी वाले बाजी करे और विराट कोहली को आराम दिया गया हैं प्रसन्न ये उठाता हैं की रोहित शर्मा के पास मतलब,Accent_unknown,Adult,Male,,,,,inaudible,1uc9arQKsaFwXZZnXjNSVEkkI0HfBfws5,02-13857-01.mp3
02-13858-01,./Audio/02-13858-01.mp3,आयेगा रोहित शर्मा विराट कोहली के बाद या रोहित शर्मा के बाद कौन आएगा और बैटिंग करने के लिए शिखर धवन बल्लेबाज जो की शिखर धवन पूरी तरह ऐसी,Bihari,Adult,Male,,,,Bihar,"audio_jump,inaudible",1bYr3pGf8ClkBWhgn_FRz3dcp7hFqEH2r,02-13858-01.mp3
02-13860-01,./Audio/02-13860-01.mp3,फॉर्म में नहीं हैं और आने वाले जो बल्लेबाज हैं,Accent_unknown,Adult,Male,,,,,inaudible,1WLWduBPuhvdOs-q9gB_IxiKJVwQFnyUC,02-13860-01.mp3
02-13861-01,./Audio/02-13861-01.mp3,नमस्कार दोस्तों मै मनोज आपके लिए लेके आय हूँ मुंगेर मोबाइलवाणी ऐसी,Bihari,Adult,Male,,Serious,,Bihar,,19eO1WI2FsRexdoo91Tq80Lu02ZoFtCib,02-13861-01.mp3
02-13862-01,./Audio/02-13862-01.mp3,समाचार संध्या मै बिहार राज्य के मुंगेर जिले ऐसी बिपिन कुमार मोबाइल वाणी के माध्यम ऐसी इधर,Bihari,Adult,Male,,Serious,,Bihar,,1eRkYqTXK3L6KD2rnr8yOKv5SNDzTLGkQ,02-13862-01.mp3
02-13863-01,./Audio/02-13863-01.mp3,उसके अभिभावक के और ऐसी पुस्तक की राशि अभी तक नही मिली विभाग एक ऐसी आठ तक छात्राओं का,Bihari,Adult,Male,,Serious,,Bihar,,1vNo_T-oFY9eyJjWMlzKZ_BY040nbncNw,02-13863-01.mp3
02-13865-01,./Audio/02-13865-01.mp3,स्थापना को लेकर उत्साह पूरी धूम धाम ऐसी बनाया हुआ हैं प्रखंड के वार्ड नंबर पाँच चेनपुर में मंदिर कार्यालय के आस पास ही देर रात तक लड़कों,Bihari,Adult,Male,,,,Bihar,,15IT6znJEPI97q6LHhT9AjIvfqSkxWzN6,02-13865-01.mp3
02-13868-01,./Audio/02-13868-01.mp3,ढंग से सजाना सवारना किया जा रहा हैं गणेश पूजा को लेकर उत्सव का माहौल बना हुआ है तो दोस्तों कैसा लगा आपको समाचार का ये अंश हमको जरुर बताए नंबर तीन दबा कर,Accent_unknown,Adult,Male,,,,,,1Ovbw5CRVonTRm40SR0AiQ3HcwePRH4Vj,02-13868-01.mp3
02-13867-01,./Audio/02-13867-01.mp3,ने पुरे पंडाल को सजाया गणपति की मूर्ति को स्थापित को लेकर सारी तैयारी भी पूरी कर ली गयी हैं पंडालो को आकर्षण,Bihari,Adult,Male,,,,Bihar,,197amf6eXSW2NVzb5OWP63_3QGp4LFqCP,02-13867-01.mp3
02-13871-01,./Audio/02-13871-01.mp3,संघन घाट आनन चतुर्दशी आरोप लगने वाले डाक बाम मेला को ले पंचायत जन आरोप सहित पचासी आधी एकसौ सात की कारवाई की हैं साथी उप ज्ञान,Accent_unknown,Adult,Male,,,,,inaudible,10MdH3rEJ8f3u0t6ShQjfN8gLePddDjFG,02-13871-01.mp3
02-13873-01,./Audio/02-13873-01.mp3,को पांच पांच लाख की बांड पात्र भरने का निर्देश बांड पात्र का उलंघन करने वाले व्यक्ति को एक सप्ताह के अन्दर राशी मंडल दंडाधिकारी के,Accent_unknown,Adult,Male,,,,,inaudible,1d9a0z62YLtrpNfnN1kJ48szfLODl2v9G,02-13873-01.mp3
02-13874-01,./Audio/02-13874-01.mp3,तनाव उत्पन हो गया था जी को लेकर सभी लोगो आरोप निरोधात्मक कारवाई की गई हैं साथ और असमाजिक करने का,Accent_unknown,Adult,Male,,,,,inaudible,1FYwlkS0xkJ_ODTL2W36tqwiDBJVqWpTs,02-13874-01.mp3
02-13879-01,./Audio/02-13879-01.mp3,की जा ये गी साथ ही मेला मई असमाजिक तत्व पे लोगो द्वारा अशांति फैला ने वाले नजर राखी गई हैं इस तरह व्यक्ति आरोप कानूनी कार्यवाही की जा ये गी,Accent_unknown,Adult,Male,,,,,inaudible,16KrF7v8Z4mbf1i41ADtzKtKQyeWa9zuP,02-13879-01.mp3
02-13880-01,./Audio/02-13880-01.mp3,बिहार विद्यालय परीक्षा समिति ने मेट्रिक एवं इंटर के दो हजार उन्नीस के परीक्षा के लिए फॉर्म भरने की तिथी उन्नीस सितम्बर से पचीस सितम्बर तक मेट्रिक की परीक्षा के लिए फॉर्म भरे जायेंगे,Bihari,Adult,Male,,,,Bihar,inaudible,1l285suuC24hCepDzBUWDmqZqxD6uSQxE,02-13880-01.mp3
02-13882-01,./Audio/02-13882-01.mp3,वही इंटर के लिए फॉर्म पचीस सितम्बर ऐसी लेकर एक अक्टूबर तक भरे जायेंगे फॉर्म भरने का शुल्क आठ सौ तीस तीस रूपए होंगे,Bihari,Adult,Male,,,,Bihar,,1wYr5CVJ0p34-SbXTIHvkhIjVdM6hJkEi,02-13882-01.mp3
02-13881-01,./Audio/02-13881-01.mp3,बिहार विद्द्यालय के परीक्षा समिति के आनंद किशोर ने कहा की तेरा लाख संतानवे हजार छप्पन विध्यार्ती ओ ने परीक्षा के लिए पंजीयन कराया हैं,Accent_unknown,Adult,Male,,,,,inaudible,1cXpM4oEsgtEh-KCzJP7DosdpnXJFXpOz,02-13881-01.mp3
02-13883-01,./Audio/02-13883-01.mp3,उनका पंजीयन बोर्ड के वेबसाइट पर अपलोड कर दिया हैं इस लिए वार्षिक सतहत्तर हजार अधिक विद्द्यार्थियों ने मेट्रिक परीक्षा के लिए कार्य हैं स्कूल के प्राचार्य,Accent_unknown,Adult,Male,,,,,inaudible,1k_bJZQQrumbMbTgUaGeSUgl_KD9Z0o_d,02-13883-01.mp3
02-13886-01,./Audio/02-13886-01.mp3,इसके बाद पचीस ऐसी इंटर के वार्षिक परीक्षा के भी फॉर्म भरने की भरने की प्रक्रिया शुरू होगी जो एक अक्टूबर तक चलेगी इंटर की परीक्षा की दस लाख तेरह हजार साथ,Bihari,Adult,Male,,,,Bihar,"audio_jump,inaudible",1lWv2svj27YvlTJNCCx0dET0E2Sv8XWrQ,02-13886-01.mp3
02-13888-01,./Audio/02-13888-01.mp3,बोर्ड अध्यक्ष ने कहा की वर्ष दो बार परीक्षार्थी के डमी एडमिट कार्ड जारी किए जायेंगे ताकि छात्र देखकर सुधार कर सके उसके बाद परीक्षा से पहले फाइनल एडमिट कार्ड जारी किया जाए गा,Accent_unknown,Adult,Male,,,,,inaudible,1Qdv7ZDvnB7SZ9wnAgb-DWptz6VoRsrH3,02-13888-01.mp3
02-13889-01,./Audio/02-13889-01.mp3,पहली बार परीक्षा फॉर्म भरे जायेंगे इसके बाद पंद्रह अक्टूबर के आस पास जारी किया जायेगा जब की दूसरा बार परीक्षा के बाद जारी किया जायेगा,Bihari,Adult,Male,,,,Bihar,inaudible,1tVMyk9rOSJ7Oc2JgrQNJkEIMXLbmDumO,02-13889-01.mp3
02-13894-01,./Audio/02-13894-01.mp3,जिसमें सरपंचों की समस्याओं पर विचार पूर्वक चर्चा की गयी उपस्थित सरपंचों ने संगठित होकर हित की रक्षा के लिए आवाज़ बुलंद करने का संकल्प लिया वही सिकंदरा प्रखंड से सभी,Bihari,Adult,Male,,,,Bihar,,1vDYBlHG7--bDrBkwlqK9dlSmJ8cc-HvE,02-13894-01.mp3
02-13893-01,./Audio/02-13893-01.mp3,सरपंच ने भी जिला सर्वे सम्मलेन में भग लिया था धन्यवाद,Bihari,Adult,Male,,,,Bihar,,1pl7vNxc1lATwqWNWP7GdDgSuzLmzMO2U,02-13893-01.mp3
02-13895-01,./Audio/02-13895-01.mp3,मई अमित कुमार सविता प्रखंड सिकंदरा जिला जमुई सिकंदरा मोबाइल वाणी ऐसी ग्राम सभा अभियान के तहत का कार्यक्रम,Accent_unknown,Adult,Male,,,,,inaudible,1ZBC4uSuLcVUmHyACCQ3PN6Qhu-8zIiyJ,02-13895-01.mp3
02-13898-01,./Audio/02-13898-01.mp3,जो की नहीं करा सके ऐसी उनो ने आगे कहा की जन लेवा बीमारी मिलती हैं समाज का निर्माण तो ता हैं,Accent_unknown,Adult,Male,,,,,inaudible,1GiiuXKsPa__BbWS2S8IBLXN2jd1RuXDc,02-13898-01.mp3
02-13900-01,./Audio/02-13900-01.mp3,सिविल सर्जन डॉक्टर दस ने टीकाकरण का दिया हैं जिला प्रशिक्षण पदाधिकारी डॉक्टर विमल कुमार चौधरी ने कहा की जमुई जिला में इक्कीस प्रतिशत बच्चे टीकाकरण ऐसी वंचित रही गए,Bihari,Adult,Male,,,,Bihar,inaudible,1jvzFUuM_r53dwT3Iw_s0i6Kvn81br05l,02-13900-01.mp3
02-13899-01,./Audio/02-13899-01.mp3,उन्होंने आगे कहा की इस अभियान के तहत जिला मई दो साल तक के बचे गर्भवती महिला ओ का टीकाकरण किया जाना हैं उन्होंने इस अभियान को सफल करने की अपील की,Accent_unknown,Adult,Male,,,,,inaudible,1U0Rrqm7jrpKtHrXbzv1wt7HvtMY21GDU,02-13899-01.mp3
02-13901-01,./Audio/02-13901-01.mp3,शुभारम्भ के मौके आरोप मोहम्मद' मिया मोहम्मद' सलीम अख्तर सहित कहीं एवम आंगनबाड़ी सेविका,Accent_unknown,Adult,Male,,,,,inaudible,13MY5YkV0QuiCGJfIjUz3gyBz3sdm6BAz,02-13901-01.mp3
02-13902-01,./Audio/02-13902-01.mp3,इस डॉक्टर दस ने मौके आरोप बच्चे को टीकाकरण की दवा दी खुराक पिलाई इस अवसर में बड़ी संख्या में लोग मौजूद थे,Bihari,Adult,Male,,,,Bihar,inaudible,1ehRk7iMFe1wITVZBKBZH14yu8fyZra7f,02-13902-01.mp3
02-13907-01,./Audio/02-13907-01.mp3,सभी सरकारी स्कूलों को पाँच दस तक बीस लाख रूपए दिए जायेंगे विद्यार्थी को,Bihari,Adult,Male,,,,Bihar,inaudible,1fX5DfOsxVM7mm1vdIIWluCyxrrZqSF1G,02-13907-01.mp3
02-13904-01,./Audio/02-13904-01.mp3,विकास के साथ उनमे सामुदायिक समस्याओ का निराकरण के लिए विविध अविष्कारों या नवा चारो को प्रोत्साहित करा न हैं,Accent_unknown,Adult,Male,,,,,inaudible,109y33TkV3mXTHZKbTioynOln5U1KtMY9,02-13904-01.mp3
02-13906-01,./Audio/02-13906-01.mp3,सरकार लाइट के लिए चयनित सरकारी स्कूल लोको पांच साल मई बीस लाख रूपए दे दिए इस राशी सम्बंधित विद्द्यालय के प्रिंटर इलेक्ट्रॉनिक इन्टरनेट,Accent_unknown,Adult,Male,,,,,inaudible,1013RjC_abh6F5mnoJqaVt1BrrHb2qOaa,02-13906-01.mp3
02-13905-01,./Audio/02-13905-01.mp3,आदि ज़रूरी सामानों की ख़रीद करेगा बिहार के सभी जिलों के सरकारी स्कूलों में अटल चक्की मद खोलने की कवायद शुरू कर दी जिसमे जमुई भी शामिल है,Bihari,Adult,Male,,,,Bihar,inaudible,1rnw6JGw_x5gI4W9MUrK-TrrHyLj8-8ad,02-13905-01.mp3
02-13908-01,./Audio/02-13908-01.mp3,इस तरह ऐसी जन जाती मई खुशी की लहर पड़ी हैं धन्यवाद,Accent_unknown,Adult,Male,,,,,,1ZUmnF9xluwF2XaUwdKan5NeQqx3vWBDP,02-13908-01.mp3
02-13910-01,./Audio/02-13910-01.mp3,साथ ही दंडा पर्यावरण विभाग के भारतीय द सेवक अधिक,Accent_unknown,Adult,Male,,,,,inaudible,1dXAFyPkIB3STUau0YoV9rueYV0IY-R3N,02-13910-01.mp3
02-13911-01,./Audio/02-13911-01.mp3,कर दी गई उन्होंने को,Accent_unknown,Adult,Male,,,,,inaudible,1zcDbnSV9b_2Xl3t-lYflf1eIzkoKzL8F,02-13911-01.mp3
02-13914-01,./Audio/02-13914-01.mp3,नमस्कार जोहार श्रोताओ मोबाइल वाणी पर आप सुन रहे सुबह की सुर्खिया और मैं हूँ आपका अपना दोस्त ऋषि,Accent_unknown,Adult,Male,Music,,,,inaudible,1v_ivoIWpmAbEZNc4Cg-RjvCuE-fQFQQe,02-13914-01.mp3
02-13912-01,./Audio/02-13912-01.mp3,भूमि पड़ती रहे गई हैं खेत पड़ती रहने ऐसी किसानो को करोड़ो का नुकसान हुआ हैं दूसरी और पिछले साल का फसल भी,Accent_unknown,Adult,Male,,,,,,1xCttnxY7P4gc_wKeuFNQJnjrdyUBue9-,02-13912-01.mp3
02-13916-01,./Audio/02-13916-01.mp3,स्टेशनस फ्रेम वर्क के अंतर गत रिपोर्ट में अनुमान लगे गया हैं की बैंकों के कार्नव्यान के लिए आर पी जी छह रीडिंग रखने के लिए,Accent_unknown,Adult,Male,Music,,,,,1fYuWMJvEkoEHKEVM6j6wYYW6zCx9aAXk,02-13916-01.mp3
02-13915-01,./Audio/02-13915-01.mp3,बैंक लोन की समस्या ऐसी नपटने के लिए बैंक ओ को को करनी होगी खबर हैं नई डेल्ही ऐसी पचास हजार करोड़ रूपए ऐसी ऊपर के लोन फिलहाल रिज़र्व बैंक ऑफ़,Accent_unknown,Adult,Male,,,,,"audio_jump,inaudible",1laqTapqrY_NVwr4QvrEVmI-kqXySFwKo,02-13915-01.mp3
02-13918-01,./Audio/02-13918-01.mp3,की हर महीने लंबाई और वजन की जाँच की जाए चाहे वह साक्षरता विभाग सभी जिलों को निर्देश देने जा रहा हैं इस में स्कूलों को हर महीने बच्चों की,Bihari,Adult,Male,,,,Bihar,audio_jump,1ccNPTWg3gzaYspV8a-jP1a018cKcMvbJ,02-13918-01.mp3
02-13921-01,./Audio/02-13921-01.mp3,रजिस्टर करना होगा और इससे मई अपलोड करना होगा अपलोड होने आरोप राज्य मुख्यालय से किसी भी,Accent_unknown,Adult,Male,Music,,,,inaudible,1jT5OYSApfP7eNosNxpgQ3xhVxqS7ybVP,02-13921-01.mp3
02-13919-01,./Audio/02-13919-01.mp3,मई बच्चों को दिए जा रहे विकास हो रहा हैं इसकी,Accent_unknown,Adult,Male,,,,,inaudible,1C1C92bEVH7fdMnq1oQy3FADh3bZcT_Y1,02-13919-01.mp3
02-13920-01,./Audio/02-13920-01.mp3,जा सकेगी और इसकी मॉनेटरिंग होगी सरकार यह व्यवस्था पास को रखने के लिए कर रही हैं राज्य के उन चालीस हजार सात सौ दो प्राथमिक वा मध्य,Accent_unknown,Adult,Male,,,,,inaudible,1KMmL0XscXoBDOeDFqKyypZvPGGMRR9io,02-13920-01.mp3
02-13922-01,./Audio/02-13922-01.mp3,और अंत में समाचार खेल जगत ऐसी डेविस कप सर्बिया को हराकर उलट फेर करने उतरेगा भारत भारत की कमजोर डेविस कप टीम शुक्रवार ऐसी जब स्टार खिलाड़ी,Bihari,Adult,Male,,,,Bihar,,1GfWfjbHbOIucRaoBHo2pDum76AF1ZbRX,02-13922-01.mp3
02-13925-01,./Audio/02-13925-01.mp3,नमस्कार श्रोताओं मैं प्रीती मध्य प्रदेश मोबइल वाणी पर लेकर आई हूँ सुबह की सुर्खियाँ,Bihari,Adult,Female,,,,Bihar,,1GxzL1WofqwTFVnzVFiAAFEF_X49I1irv,02-13925-01.mp3
02-13926-01,./Audio/02-13926-01.mp3,शुरुआत छह महा यह ट्रायल आरोप रहेगी यात्री ओ की संख्या को देखा ते हुए इससे नियमित किया जायेगा केंद्रीय मंत्री वा सांसद,Accent_unknown,Adult,Female,,,,,,1CseuZcdQyXQYHqNMHm0arxnx7QwXECyr,02-13926-01.mp3
02-13927-01,./Audio/02-13927-01.mp3,ट्रेन को हरी झंडी दिखाकर रवाना करेंगे इक्कीस सितम्बर की सुबह छह बजकर पाँच मिनट आरोप इंदौर ऐसी अमृतसर जाते समय ट्रेन का पहला स्टॉपेज होगा,Bihari,Adult,Female,,,,Bihar,,1SMYqx-eBWIUUAI_91JOo8ZxO3gWBXcen,02-13927-01.mp3
02-13930-01,./Audio/02-13930-01.mp3,मुरैना बिजली मई राष्ट्रिय शहरी आजीविका मिशन के तहत लग भग प्रशिक्षणार्थियों बैंकिंग एवम एकाउंटिंग कम का प्रशिक्षण दिया जा रहा हैं,Accent_unknown,Adult,Female,Music,,,,,1eYrDlRFu6UH34bA7uUs4sENDQDrDi8Nj,02-13930-01.mp3
02-13929-01,./Audio/02-13929-01.mp3,इसके साथ ही अब इंदौर मुजफ्फरपुर के ट्रेन के स्टॉपेज के मांग भी उठने लगी रोजगार के लिए एकाउंटिंग वह बैंकिंग का दिया प्रशिक्षण,Bihari,Adult,Female,,,,Bihar,,1it0rL4DEvIaGhOTOVvJcytpHdknqHplp,02-13929-01.mp3
02-13931-01,./Audio/02-13931-01.mp3,प्रशिक्षण बेहतर तरीकें ऐसी हो इस इस के लिए पचीस पचीस शिक्षनार्थियों के बैच तैयार किए गए हैं जिहे अलग अलग समय आरोप प्रशिक्षण दिया जा रहा हैं,Bihari,Adult,Female,,,,Bihar,,1giq8WkxvYmx4cuTUoId-4YmybJ0la0qT,02-13931-01.mp3
02-13933-01,./Audio/02-13933-01.mp3,वैज्ञानिकों ने पहले स्वदेशी एंटी नयूक्लेअर मेडिकल कृमि तैयार कर ली हैं इस कृमि का निर्माण परमाणु और सहयोगी विज्ञान संस्थान के वैज्ञानिको ने किए हैं,Accent_unknown,Adult,Female,,,,,inaudible,1RMp75S9ZoIwg7Xf3SjgWkpczS_ayw8pq,02-13933-01.mp3
02-13932-01,./Audio/02-13932-01.mp3,पहली स्वदेशी एंटी नयूक्लेअर मेडिकल कृमि तैयार विकरण ऐसी प्रभावित मरीजों का होगा इलाज देश की सुरक्षा में तैनात अर्ध बलों और पुलिस की सुरक्षा,Bihari,Adult,Male,,,,Bihar,,16--uPQ6IqzD-5ZdGNYnkA26mXC5AZfYC,02-13932-01.mp3
02-13934-01,./Audio/02-13934-01.mp3,इससे परमाणु युद्ध या रेडियो धर्मी विकरण की वजह से गंभीर रूप के घायल लोगो का उपचार किया जा सकेगा,Accent_unknown,Adult,Female,Music,,,,,1Fz2veFBK6nB9euLwfzBI86pyyd4zC1pc,02-13934-01.mp3
02-13935-01,./Audio/02-13935-01.mp3,ग्यारह सौ सुपरवाइजर को अक्टूबर में मिलेगा वेज रिविजन का लाभ भेल सुपरवाइजरों के वेज रिविजन आरोप भेल कॉर्पोरेट कार्यालय दिल्ली ऐसी आदेश जारी हो गया हैं,Bihari,Adult,Female,,,,Bihar,,1KUbWRLtG7WoAoVZBIzcYbtRM3abJ3ix0,02-13935-01.mp3
02-13936-01,./Audio/02-13936-01.mp3,वर्ष दो हजार साथ के बाद लगने वाले वेज रिविजन में सु सुपरवाइजरों के वेतन में महका दस ऐसी बीस हज़ार का इजाफा,Bihari,Adult,Female,,,,Bihar,audio_jump,1R8dbLFhAusduvwH81DzMfh0w9DxkXItp,02-13936-01.mp3
02-13937-01,./Audio/02-13937-01.mp3,वरिष्ट की हिसाब ऐसी कर्मचारी को रिविजन का लाभ दिया जाए सुपरवाइजर को आठ का लाभ,Accent_unknown,Adult,Female,Music,,,,inaudible,1SNt913ESxZjdgqfbQ03S7VIob-_vLM97,02-13937-01.mp3
02-13938-01,./Audio/02-13938-01.mp3,एक अक्टूबर को मिलने वाली सितम्बर माह के वेतन में मिलेगा भेल भोपाल के ग्यारह सुपरवाइजरों को वेज रिविजन लगने से फायदा होगा,Bihari,Adult,Female,,,,Bihar,audio_jump,1IGg7PELCxjXjngPUP1HnURbBK0MYZ87N,02-13938-01.mp3
