utt_id,audio_path,reference,Accent,Age,Gender,Background,Sentiment,District,State,Other,audio_drive_id,audio_filename
02-19312-01,./Audio/02-19312-01.mp3,चार अक्टूबर ऐसी राजकोट में खेला जाएगा भारत को पिछले नौ महीनों में दक्षिण अफ्रीका और इंग्लैंड में हार कर सामना करना पढ़ा लेकिन तब भी टेस्ट मैचों में दुनिया नंबर एक टीम बना हुआ हैं,Accent_unknown,Adult,Female,Music,Serious,,,,1tgdi9OhfRpT3gXt8gVjTYKrGWJPmj0Qp,02-19312-01.mp3
02-19321-01,./Audio/02-19321-01.mp3,उसकी स्वयं की हैं न के उसके पाती दुर्भाग्यवश विवाह के बाद महिलाओं की पहचान पाती ऐसी जुड़ जाती हैं और सभी सामाजिक व्यवस्था में,Accent_unknown,Adult,Female,,Serious,,,,1Qmau05nU4ZRsf4-NH5o7YVqAA3IYLW1H,02-19321-01.mp3
02-19350-01,./Audio/02-19350-01.mp3,बढ़ जाए गा एक और सरकार अंतर जाती विवाहों को बढ़ावा देना चाहता हैं दूसरी और जत पत का समाज इस स्थिति में समाज का विकाश होगा और,Accent_unknown,Adult,Male,,,,,inaudible,11xzF4fzWNQ-BswEHJt_Pkie5n7FO-_mJ,02-19350-01.mp3
02-19372-01,./Audio/02-19372-01.mp3,सुनवाई में अपनी बात समाप्त करने के निर्देश दिए थे,Bihari,Adult,Female,Music,,,Bihar,,12wYmgEH6lFJlS-4-8JKA8Rp5uZf-d_9q,02-19372-01.mp3
02-19417-01,./Audio/02-19417-01.mp3,चाचा चाची और बुजुर्ग और भौजाई लोग जो लोग हमको यानी के ललन को सुन रहे हैं वो लोग जरा बताई ये की क्या आप या आप के घर मई स्वयं सहायता समूह ऐसी जुड़ के बचत की किये हैं आवर का का फायदा हैं स्वयं सहायता समूह ऐसी जुड़ने का और उसमे बचत करने का इसब बात बताने के लिए अभी दबाइए आपने मोबाइल मई नंबर तीन और रिकॉर्ड कराई ये अपना बात और बाकी जो हैं अगला बार हम आप लोगो,Accent_unknown,Adult,Male,Music,,,,inaudible,11RPFT7C6z-eDLDLGHl8UQBgOWt3pRaCE,02-19417-01.mp3
02-19460-01,./Audio/02-19460-01.mp3,रहने वाले गरीब लोगो ले स्थिति में सुधार कैसे होगा जब तक गरीब वर्ग के लोगो को सही शिक्षा नहीं देय जाता है तब तक आरक्षण का लाभ लोगो को नहीं मिलेगा हमारे यहाँ की,Accent_unknown,Adult,Male,,,,,,1fDbjJGPU5Zcvl-f_todP7JgcHfaJhVX9,02-19460-01.mp3
02-19481-01,./Audio/02-19481-01.mp3,समेत विभिन्न दीपक क्षेत्रियों अंतराष्ट्रीय मुद्दों आरोप भी चर्चा कर सकते हैं और अब समाचार खेल ऐसी टेस्ट मैच में शतक बनाके लौटे पृथ्वी के,Bhojpuri,Adult,Male,,,,,inaudible,1u3rKnLTP2FeZstaEiz9Wikn4x0PMgm9z,02-19481-01.mp3
02-19498-01,./Audio/02-19498-01.mp3,जा रहे है यह सड़क बार बहाव वाले होगी राष्ट्रीय प्रधोगिकी संस्थान पटना,Accent_unknown,Adult,Female,Music,,,,,1gECur7a44rj7hs858UJ9kfwg7Co5mhqD,02-19498-01.mp3
02-19562-01,./Audio/02-19562-01.mp3,विजेता ऐसी भिड़ेगी फाइनल रविवार को खेला जाएगा,Accent_unknown,Adult,Female,Music,Serious,,,,1bhQW0tvUVGEJX5y0OmQNhDIZC-ZVeg3O,02-19562-01.mp3
02-19614-01,./Audio/02-19614-01.mp3,किसी भी वजह ऐसी आधार नही मांग सकते हाँ,Bihari,Adult,Female,,Serious,,Bihar,,1m302iQ2guOo_ibkYx2WZ55Kdry3Dt67b,02-19614-01.mp3
02-19626-01,./Audio/02-19626-01.mp3,अच्छा वो कौन सा पहचान पत्र है जो आज कल कल सभी जगह पहचान में काम आ रहा था और जिसके बिना खाद्यान राशी नहीं मिलती है,Bhojpuri,Adult,Female,,,,,,1ajZ3nYhOZ-5WGbqbHjU69W-50N9WX2He,02-19626-01.mp3
02-19627-01,./Audio/02-19627-01.mp3,चाहे आदमी भुखमरी ऐसी क्यूँ न मर जाए यह बच्चों को स्कूल में दाखिला न मिले चाहे शिक्षा का अधिकार कानून का उलंघन ही क्यूँ न हो जाए जी,Accent_unknown,Adult,Female,Music,Serious,,,,1mY7SHL56DiMwPEVXmJ3FtUd4ZnoCekbF,02-19627-01.mp3
02-19637-01,./Audio/02-19637-01.mp3,यह क्या फायदे आपके समुदाय में देखने को जैसा की आपको पता ही हैं अब गैर सरकारी कंपनियां यानी वो चाहे बैंक हो यह मोबाइल सिम भेज,Accent_unknown,Adult,Female,Music,Serious,,,,1xg34oXWdQfEXYVSFNJ8rrL15-xw11OJQ,02-19637-01.mp3
02-19655-01,./Audio/02-19655-01.mp3,जिससे इसमें एहा भारती आयुष्मान भारत के लिए भारती मरीजों की पहचान उसके बेड में ही हो जाएगी और इसके लिए बीमा भी जल्द उपलब्ध हो जाएगी,Bihari,Adult,Female,,Serious,,Bihar,,136oY1IU2ZkMXAml7XKOT1arRTYypXJjy,02-19655-01.mp3
02-19685-01,./Audio/02-19685-01.mp3,देशों के बीच पथ परिवहन सेवा होगी शुरू खबर है पटना से बीबीआईएन के बीच मोटरयान करार से बिहार में पर्यटन के साथ ही अन्य,Bihari,Adult,Female,Music,,,Bihar,,1DFPk7swa-NT6OD2OODukaAMHpNnV6kPf,02-19685-01.mp3
02-19691-01,./Audio/02-19691-01.mp3,#incomplete खेल से दिल्ली ओलंपिक गेम्स दो हज़ार अठारह का आगाज़ दस अक्टूबर से,Bihari,Adult,Female,,Serious,,Bihar,,1jQFj5tP5ZGfd0GiTRQo9D6EJuVS_tU6I,02-19691-01.mp3
02-19733-01,./Audio/02-19733-01.mp3,नगर आयुक्त मनोज कुमार ने इसके लिए टीम भीषण की ही नहीं अभियंता पाइपलाइन एस्टेट कहौर एन्फोर्समेंट ऑफिसर शामिल किए गए हैं यह टीम हर हफ्ते बुधवार और शनिवार को शहर के विभिन मोहल्लों में जाकर,Accent_unknown,Adult,Male,Music,Serious,,,,1ts0G0CaE5sSR9NAdJCWu33EkHlylWxH1,02-19733-01.mp3
02-19760-01,./Audio/02-19760-01.mp3,इस बार जुलाई ऐसी सितम्बर महीने की लिए दी जाने वाली राज्य सामाजिक सुरक्षा पेंशन स्थाई रूप ऐसी रोक दी गयी है इसके तहत करीब बासठ दशमलव चालीस लाख में,Bhojpuri,Adult,Female,,,,,,1-xixsNYp3D0d0uj3MsYIJpTXyTwyt2k1,02-19760-01.mp3
02-19837-01,./Audio/02-19837-01.mp3,किसी किसी विद्यालय में बच्चों को सोलर लैंप दिया गया था परन्तु बाकी विद्यालयों में आज तक नहीं भेजा गया,Accent_unknown,Adult,Male,,,,,,1wVNo-kemOD-MNuHhjsDT2vUCmkskTbJE,02-19837-01.mp3
02-19847-01,./Audio/02-19847-01.mp3,बहुत से समस्याओं कई निराकरण कई लिया वजह के जिलाधिकारी महोदय महोदय जो के उपस्थित थे उन्होंने यह भी बताया,Accent_unknown,Adult,Male,,,,,,1bK27Tfj2dhWnKaB7ZcxW7aqSQSi2pFyT,02-19847-01.mp3
02-19869-01,./Audio/02-19869-01.mp3,क्रम के चर्चामंच में भाग लेने की लिए दबाएँ नंबर तीन और रिकॉर्ड करायें अपनी प्रतिक्रिया पूरी हफ्ते हम प्रसारित करेंगे रविवार शाम पाँच बजे तो,Bhojpuri,Adult,Female,,,,,audio_jump,1Q8L1YNfuhenSBfbmtiQE2La-CoX83h4I,02-19869-01.mp3
02-19879-01,./Audio/02-19879-01.mp3,ये ही सरकार का है जिससे किसानों का मन उब चूका है और किसान लेकर साहुकारों के हाथों बेचना,Bhojpuri,Adult,Male,,,,,inaudible,1KiGI9jZY8pcuPQqbroq6oDn5y6SG11yC,02-19879-01.mp3
02-19902-01,./Audio/02-19902-01.mp3,मैं छत्तीसगढ़ ऐसी वीरेंद्र गंधारे बोल रहा हूँ एक है जिसके बाद ही का शिक्षक,Bhojpuri,Adult,Male,,,,,inaudible,1ZV8CjHSPbRttqX8CdJiaeQZTFN_halhg,02-19902-01.mp3
02-19937-01,./Audio/02-19937-01.mp3,संशय इस बात को लेकर है के अच्छी इसमे राज्य के कोयले के क्षमता एक दशमलव साथ जी डब्लू पीछे हट सकती है यह भी माना जाता है की वर्तमान में पाइप लाइन में जो प्रयोजना है वे,Accent_unknown,Adult,Female,,,,,audio_jump,1i9HaP2gpnMh_bhzz2dvk_CWQVxvxychG,02-19937-01.mp3
02-19958-01,./Audio/02-19958-01.mp3,अट्ठाईस तक तेईस जी डब्लू के नवीकरण उर्जा या राज्य के स्थापित क्षमता का साथ फीसदी कर्नाटक की एक साओ दश तेरा वाट घंटे बिजली की मांग का तैंतालीस फीसदी उत्पन करेगा,,Adult,Male,,,,,,1pSfsPL0FZBpmRoJ8ilAZsj2-oMK-dZcP,02-19958-01.mp3
02-20003-01,./Audio/02-20003-01.mp3,खबर हैं बोकारो ऐसी स्वच्छता सरकार की अजेंडे में सबसे ऊपर हैं और स्वच्छता की कार्य में सफाई कर्मचारियों का ही योगदान हैं ऐसे में उनकी सुविधाओं का ध्यान रखना,Accent_unknown,Adult,Female,Music,Serious,,,,1iO8vQqWs9DuQNtBUEyDhXsLphmOu1EwD,02-20003-01.mp3
02-20016-01,./Audio/02-20016-01.mp3,शिक्षिकाओं की मज़बूरी का विशेष रूप ऐसी फायदा उठाया जाता है सरकार अगर वास्तव में शिक्षा का स्तर सुधरना चाहती है तो उसे निजी स्कूलों की भी शुद्ध लेनी चाहिए,Bhojpuri,Adult,Female,,,,,,1mhpuoEYMLmUOLOdV_QSG5JwIWrlGJkys,02-20016-01.mp3
02-20029-01,./Audio/02-20029-01.mp3,अरविन्द कुमार ठाकुर ने तीन लोगों को डिजिटल और साक्षर युग प्रमाणपत्र देते हुए सरकार की महत्वपूर्ण योजना का शुभारम्भ किया,Bihari,Adult,Female,Music,,,Bihar,,1-XFyV6UxoI5yGIFQzASbxbhY6IECFSJb,02-20029-01.mp3
02-20062-01,./Audio/02-20062-01.mp3,उन्हें पता चलता तो फिजूल खर्च में सब उड़ा देते देखो दीदी जो बिगड़ा है वो तो नहीं सुधर सकता,Accent_unknown,Adult,Female,,,,,speaker_change,1RbsS4R8p4AeR0WXwkpprKE85pe_trRTL,02-20062-01.mp3
02-20121-01,./Audio/02-20121-01.mp3,पान सौ और हजार का नोट नहीं चलेगा तो लोगो को काफी पारे मई अरविन्द महिला कॉलेज में पी जी जी फोर्थ सेमेस्टर में फॉर्म भरने,Accent_unknown,Adult,Female,,,,,,1h16NFhT75xZWsuLWD3oQsw3E0ySDOKHu,02-20121-01.mp3
02-20130-01,./Audio/02-20130-01.mp3,मोबाइल आरोप मोबाइल जीविका मोबाइल आरोप चर्चा हो रही है महताब जी भी आये हुए है सिर इसके बारे में विस्तृत जानकारी सभी दीदी एवम भैया को दे रहे है,Accent_unknown,Adult,Male,,,,,,1STkgx61aLRHVZxyvB4eHmXE9oXGeGe7l,02-20130-01.mp3
02-20153-01,./Audio/02-20153-01.mp3,डिजिटल लियें देन का सपना साकार नही होगा जनता के चाबी के एलावा कुछ नही हो पे गा,Accent_unknown,Adult,Male,,,,,,1Wz3StCqRvjmqoTqWi1DAcQGUKJ83eLGT,02-20153-01.mp3
02-20161-01,./Audio/02-20161-01.mp3,बैठेंगे तो यह लगभग तय है की विराट कोहली को इन तीनों प्रारूपो की कप्तानी भी सौपी जाएगी जिससे भारत की सीमित ओवेरों की क्रिकेट,Accent_unknown,Adult,Female,,,,,,1s6q-Oz9HUYUDjjR1K1fv7SRHZnsFPFHb,02-20161-01.mp3
02-20192-01,./Audio/02-20192-01.mp3,चलाए और प्रत्येक जुदाई के बाद पाटा अवश्य लगाए श्रोताओ अब जानते है इसकी उन्नत प्रजातियों को,Accent_unknown,Adult,Male,,,,,,1Lsnvoxk_W4dOOsS7MKns4rcYQ1ycnBfx,02-20192-01.mp3
02-20239-01,./Audio/02-20239-01.mp3,इससे उन जिलों में परीक्षार्थी पैतीस फीसदी तक कम हो गये हैं और अब समाचार खेल से नौ महीने' बढ़ युवराज की वापसी पन्द्रह जनवरी से इंग्लैंड एकदिवसीय क्रिकेट 'मैच के लिए भारतीय,Accent_unknown,Adult,Male,,,,,audio_jump,1i_tIQvo1ymJxrgObt1L5_qED3vE4wQCo,02-20239-01.mp3
02-20244-01,./Audio/02-20244-01.mp3,पहले बैंक अकाउंट के माध्यम ऐसी इन नोटों की सरलता बाजार में पहुँचेगी स्मार्ट सिटी लौंचिंग के साथ मिलेगी वाईफाई सेवा स्मार्ट सिटी की लौंचिंग के साथ शहर के कुछ तीन हि का सालों आरोप वाईफाई सुविधा,Accent_unknown,Adult,Female,,Serious,,,,1Urg3jfowwNg3AT1JE1Zm7KXkAPAQ2USz,02-20244-01.mp3
02-20246-01,./Audio/02-20246-01.mp3,विभाग के प्रधान सचिव भी मौजूद रहेंगे इसके आलावा केंद्र सरकार के भी प्रतिनिधियों को भी आमंत्रित करने की ज़िम्मेदारी नगर आयुक्त अविनाश कुमार सिंह को दिया हैं किया जाएगा पाँच डिग्री पारा गिरा बड़ी कनकनी,Accent_unknown,Adult,Female,,Serious,,,,1mqYrgEIDIIKCvMiTPXjiVj42lLd2dvgY,02-20246-01.mp3
02-20296-01,./Audio/02-20296-01.mp3,इस कंप्यूटर शिक्षा ऐसी न केवल विद्यालय की सौ बालिका लाभान्वित होंगी बल्कि इससे डिजिटल भारत का सपना भी साकार हो सकेगा,Bihari,Adult,Female,,,,Bihar,audio_jump,1t3UqHhYnVRZEGV_3e4Mpzs5FgbuSJHTJ,02-20296-01.mp3
02-20309-01,./Audio/02-20309-01.mp3,की परेशानी दूर कर सके है सरकार ने नहीं ने नहीं मानी मांग तो करेंगे प्रदर्शन दर्शन बिहार पॉलिटेक्निक टेकनिक छात्र संघ के,Bihari,Adult,Female,,,,Bihar,,1wHThzALtRRvd8QKXUMnJTdX9IBxlO8-F,02-20309-01.mp3
02-20311-01,./Audio/02-20311-01.mp3,छह सी M डी का पुतला दहन करेंगे संघ के अध्यक्ष अनुभव राज ने बताया की जब तक कानियाँ अभियंता की नियुक्ति में हुई धन्दली की जाँच कर नियुक्ति प्रक्रिया रद्द नहीं की जाती है,Bihari,Adult,Female,,,,Bihar,,1qJPcUT7-pLg2DpuDHBcIHWix3csQ388f,02-20311-01.mp3
02-20328-01,./Audio/02-20328-01.mp3,निर्देश दिया हैं ताकि एक माह में इसका स्वरुप तैयार कर लिया जाए बकोल मेयर वित्तीय वर्ष दो हजार दास दो हजार ग्यारह में ही एक माह पहले बजट लाया गया था पटना में ट्रेन से कट कर,Accent_unknown,Adult,Male,,,,,,1m2t3kbx3YnYHQDYy2SjExz0ZOhiP7ydL,02-20328-01.mp3
02-20363-01,./Audio/02-20363-01.mp3,अच्छा खासा किराया देने के बावजूद बहुमंजिल इमारतों में भी इन्हें जगह नहीं मिल रही है भवन निर्माण विभाग किराये आरोप मकान लेने के लिए,Bihari,Adult,Female,,Serious,,Bihar,,1HtercRiW34Fjkw_tYxs-T_pkURGiS32F,02-20363-01.mp3
02-20425-01,./Audio/02-20425-01.mp3,मानवता अस्पताल का वार्ड बॉय मुन्ना मुन्ना डॉक्टर जैन के कहने आरोप के कहने आरोप डॉक्टर पाल के काले करतूतों का सबूत इकठ्ठा करने में लगा हुआ था,Accent_unknown,Adult,Female,Music,,,,,1W080n5QqLr4QwoCWdBIYrvKu1Zqn43O7,02-20425-01.mp3
02-20462-01,./Audio/02-20462-01.mp3,भैय्या घर आरोप नहीं हैं वो बाहर गए हैं हम हम चलते हैं आपके साथ बौजी टी हूँ तुम कहाँ जाओगी बेटा बस दो मिनट हमारे साथ हो आयेंगी तो अच्छा रहेगा,Bihari,Adult,Female,,Tense,,Bihar,speaker_change,1AqdYE4s83aMttumurFrf5xa9CRSA2825,02-20462-01.mp3
02-20473-01,./Audio/02-20473-01.mp3,ठाकुर गंज थाना मई पद स्थापन के बाद सुरक्षा त्मक पढ़ थाना अध्यक्ष,Accent_unknown,Adult,Male,,,,,,1Y4ocJOVQOGP4bvVeCwa-aCYWw6eznzvD,02-20473-01.mp3
02-20487-01,./Audio/02-20487-01.mp3,संजुक्त तत्वधान मई पुन्यार्ध स्पोर्टिंग क्लब पंडारक द्वारा आयोजित चैंपियनशिप का उद्घाटन पूर्व सांसद सूरजभान सिंह नए,Accent_unknown,Adult,Female,,,,,,19j0BLUpRtozNAEBFYPAvWhmqrSFFW6n3,02-20487-01.mp3
02-20501-01,./Audio/02-20501-01.mp3,नमस्कार आदाब श्रोताओं में दीपक जयसवाल प्रस्तुत हैं बिहार मोबइलवाणी आरोप शाम की सुर्खियाँ अट्ठाईसवि न्यायिक सेवा परीक्षा का रिजल्ट हुआ जारी न्यायिक सेवा में आरक्षण लागू होने के बाद,Bihari,Adult,Male,,,,Bihar,audio_jump,1FUWb7l8dOB6u-ourUOXynDP3W9iuna2x,02-20501-01.mp3
02-20571-01,./Audio/02-20571-01.mp3,खिलेगी हालांकि अचानक बदल छाने के भी असार है मौसम विज्ञान के केंद्र मुताबिक शुक्रवार को न्यूनतम तापमान सामान्य स्तर ऐसी चार डिग्री निचे रहा तथा इसका इसमें और गिरावट आने की सम्भावना हैं,Bihari,Adult,Male,,,,Bihar,,1DiS51LzWQk_lZ5C6dNREtytuylD2gVZ-,02-20571-01.mp3
02-20651-01,./Audio/02-20651-01.mp3,ऐसे मैंने बैठके हम सिलाई विलाई कर देते हैं अब बच्चा जब करने लायक हो हम तो पढाये नहीं जूता बाल बच्चा इससे राह गया तो हम इससे पैसा लेकर उसको दूकान दिलाए यह तो बहुत,Accent_unknown,Adult,Female,,Serious,,,,1gcvx_9ezfMYt4jARmPO0c-1AMvQ8GlO2,02-20651-01.mp3
02-20689-01,./Audio/02-20689-01.mp3,सभी दीदी भाइयो को प्रणाम मई खैरा से बोल रहा हूँ,Accent_unknown,Adult,Female,,,,,,1INo3I94B9CTvqLC-Qtp5RtiD0wBmswRL,02-20689-01.mp3
02-20702-01,./Audio/02-20702-01.mp3,सब्जी का सेवन करना चाहिए अगर हम ऐसा नहीं करते हैं तो हम बीमार पद सकते हैं जो हमारे सेहत और आर्थिक,Bihari,Adult,Male,,,,Bihar,,1t28kxrwXYHu3kEPO3OD4llVkt1_7guVF,02-20702-01.mp3
02-20725-01,./Audio/02-20725-01.mp3,इस समूह से जीविका से जीविका से हाँ जीविका से खूब बल हो गल खन खूब शक्ति हो गल खन खूब बल हो गल खन दीदी आप बताए की आप क्या करना जीविका,Bhojpuri,Adult,Female,,,,,speaker_change,1WwkpdSHEgGnWEYr-GwfccLhHTwsOyJmC,02-20725-01.mp3
02-20754-01,./Audio/02-20754-01.mp3,मिलाये जिससे गोबर गुल कर पतले लेप जैसा बन जाए अब इसमे एक किलो गुँड और एक किलो बेसन डाले और अच्छी तरह ऐसी मिलाये इसमे,Accent_unknown,Adult,Male,,,,,,14NOqlBGE3bZWur2BvN6E9KUS3ObJD8E5,02-20754-01.mp3
02-20833-01,./Audio/02-20833-01.mp3,अब बंद एक दिवसीय अंतर्रश्तिक तीन मैचों की सिरीज़ में शुरूआती बढ़त हासिल मिलते है कुछ नए और खास ख़बरों के साथ तब तक के लिए मुझे दीजिये दीजिये इज्जत धन्यवाद,Bihari,Adult,Female,,,,Bihar,,1kYQDEkIP8EjC3_1gX4QY8H-Ig3DW43G-,02-20833-01.mp3
02-20974-01,./Audio/02-20974-01.mp3,करीब नौ महीने हो गए हैं हैं और अब खबरें खेल जगत से कप्तानी छोड़ते रंग मई लौटे धोनी छक्को का बना वर्ल्ड रिकॉर्ड भारत और इंग्लैंड के ऑनेडे मई टीम इंडिया के पारु कप्तान,Accent_unknown,Adult,Female,,,,,"audio_jump,inaudible",1kwVff5eH77fsZvqzZLXoL07NCG01QVBL,02-20974-01.mp3
02-20998-01,./Audio/02-20998-01.mp3,छुट का लाभ बकाया होल्डिंग करके एकमुश्त भुगतान आरोप ब्याज और जुर्माने ऐसी छुट मिली साथी के अब तक की अबतक भुगतान,Accent_unknown,Adult,Male,,,,,"audio_jump,inaudible",1ssAqVpACEnXBCM138OlllrUXk995x9_C,02-20998-01.mp3
02-21067-01,./Audio/02-21067-01.mp3,ईंट का कारोबार करना असान नहीं होगा इत भट्टा खोलने के लिए मालिकों को अब खान भूतत्व और जिला प्रशासन के दफ्तरों के चक्कर कर भी नहीं लगानी होंगे मोबाइल आप ऐसी ही ईंट,Accent_unknown,Adult,Female,,Serious,,,,1UAZ4lcLHuT5VpiQ_qff7TuKwJqLzcn3a,02-21067-01.mp3
02-21066-01,./Audio/02-21066-01.mp3,सख्त कारवाई के बावजूद मिल' मालिकों ऐसी बारह ऐसी इकतालीस करोड़ रूपए का बकाया वसूली में सरकार खाली हाथ पिछले तीन साल के दौरान भी बिहार के मिल' मालिकों आरोप सख्त करवाई करने के,Accent_unknown,Adult,Female,,Serious,,,,18RsxsLFcPsdIt0evDgkHE94B1bc9KRf9,02-21066-01.mp3
02-21081-01,./Audio/02-21081-01.mp3,कड़ी सुविधाएं वाल्मीकि नगर व्याकरण पारी योजना क्षेत्र मई पर्यटकों को आकर्षित करने के लिए पर्यावरण एवं दंडा विभाग ने सफाई वगैरह ठहरने की कर दी है कृषि यांत्रिकी कारण,Accent_unknown,Adult,Female,,,,,,1cvCPDzp6GvNeO5as5WEbilvV3Q4ZuPIc,02-21081-01.mp3
02-21088-01,./Audio/02-21088-01.mp3,जबरन घटित बात बता रहे थे बार बार ये करना होगा वो करना होगा जब करके दिया तो मैनेजर ने इनकार कर दिया के नहीं टोको लोन नहीं मिलेगा जब की,Bihari,Adult,Male,,Serious,,Bihar,audio_jump,1JOUFiPQ9z9mwHtzoAGNmqc2zajd2n7Z8,02-21088-01.mp3
02-21207-01,./Audio/02-21207-01.mp3,है शराब बूंदी और नशामुक्ति के प्रकार पक्ष में उसने विश्व कीर्तिमान कृतिमान बनाया तीन करोड़ लोगो ने पैतालीस मीटर तक एक दुसरे का हाथ थाम कर विशाल मानव श्रृंखला,Bihari,Adult,Female,,,,Bihar,audio_jump,1tBu3UNwtQ1PpZ-PZ6cjGEQ6PPrMmxLs3,02-21207-01.mp3
02-21215-01,./Audio/02-21215-01.mp3,फरवरी से एम्स पटना में दो नई सुविधाएं पहली सुविधा ब्रेन व हार्ट जाँच तथा एमआरआई की हैं ब्रेन व हार्ट जाँच फरवरी के अंतिम दिन में दो एमआरआई जाँच की सुविधा फरवरी के पहले सप्ताह,Accent_unknown,Adult,Male,,Serious,,,,13a2Lp7Nzzc6KLi7Q1_ZwZ_NX5On0nXFb,02-21215-01.mp3
02-21252-01,./Audio/02-21252-01.mp3,पहुँचने में पाँच घंटे से अधिक समय नहीं लगेगा ग्रामीण चिकित्सकों को मिलेगी ट्रेनिंग राज्य भर में काम करने वाले ग्रामीण चिकित्सकों के प्रशिक्षण में शुरू हो जायेगा,Bihari,Adult,Female,,,,Bihar,inaudible,1E0_TwE5WdYw7KzZFQCUKcKyhmOxSMfkV,02-21252-01.mp3
02-21261-01,./Audio/02-21261-01.mp3,एक सोलह साल की हँसती खेलती बच्ची थी राधा अच्छा भला स्कूल में पढ़ रही तुम लोगों को तो उसकी शादी की चिंता थी ऐसी कौन सी बोझ थी वो तुम लोगों आरोप,Bihari,Adult,Female,Music,Serious,,Bihar,,1z8uIVp39_vWdITHBuzwspZsbqJbh64j2,02-21261-01.mp3
02-21265-01,./Audio/02-21265-01.mp3,की मातृ स्वास्थ्य को बेहतर बनाने के लिए हमें किन किन बातों का भान रखना होगा न होगा क्या आप इस विषय आरोप कोई सवाल पूछना चाहते हैं न चाहते है या फिर दुसरे,Bihari,Adult,Female,,,,Bihar,,137zZ9toYCXmekPoxml9yelvxxzxbUO2l,02-21265-01.mp3
02-21280-01,./Audio/02-21280-01.mp3,यह डेढ़ लाख के अन्दर एक अच्छे किस्म का यह रिक्शा वो ले सकते हैं और इसका फायदा क्या यह चलाने में भी असान हैं और सबसे बढ़ा बात हैं की यह प्रदुषण नहीं फैलाता,Accent_unknown,Adult,Male,,Serious,,,,10MWQusf22E2iiwC4VCvFwey8lQd_NHmT,02-21280-01.mp3
02-21296-01,./Audio/02-21296-01.mp3,आरोप अब आइये चलते हैं जानते हैं इस परिवार में क्या हो रहा हैं अरे देशी घी के लड्डू चढ़ाउंगी आपको है इससे पहले की आप बुला ले मैं उसे पूरा करदो है,Accent_unknown,Adult,Female,Music,Serious,,,speaker_change,1yOdZOPvmDtHAFbsdPo_dQ4wsOexQZ8jf,02-21296-01.mp3
02-21305-01,./Audio/02-21305-01.mp3,और तूने मुझे कुछ कुछ पुछा तक नहीं पता हैं मैंने वहाँ कितना कुछ किया सब तुझे बताने के लिए पेट पेट में कब से दर्द हो रहा हैं कुछ पूछ ही नहीं रही हैं ओह माफ़ करदे यार रोली,Accent_unknown,Child,Female,,Serious,,,speaker_change,1Jed8ArCHv7p0lbYjZ5u-35-5jaerRUnd,02-21305-01.mp3
02-21307-01,./Audio/02-21307-01.mp3,है है तेरे इस सारे हुए जोक्स सुनने ऐसी पहले मैं मार क्यूँ नहीं गाई तू कभी नहीं सुधरेगी इससे लाख गुनाह अच्छा तो मेरे पास हैं ओहह मैं,Accent_unknown,Age_unknown,Female,,,,,speaker_change,1u_xYjsNtOOOp-6ITfqrcK6ooOqBVubaw,02-21307-01.mp3
02-21312-01,./Audio/02-21312-01.mp3,ये जगह भी मिली है और A A पी जी बिल्कुल चिंता मत करना आपकी पत्नी,Accent_unknown,Adult,Male,,,,,,16aRfGxv0B7ihGYptilWrpx0NMJf9qB2y,02-21312-01.mp3
02-21319-01,./Audio/02-21319-01.mp3,सही में यार सबका नींद खराब करता हैं हम अब फिर से वंडर बुलाओगी न तो मैं और चुट्कुला तुम्हे कभी नहीं सुनाउंगी ओके बाबा जल्दी हो गयी मेरी माँ,Accent_unknown,Child,Female,,Serious,,,speaker_change,1sex5RXieJRJD-AE5SS9qOcMPCbP3FRPm,02-21319-01.mp3
02-21337-01,./Audio/02-21337-01.mp3,जल्दी ऐसी मैं मर जाऊँगी तो तुम क्या करोगे मैं भी मर जाऊँगा क्यूँ क्यूँकी कई बार खुशी ऐसी आदमी मर जाता हैं बहुत अच्छा था,Accent_unknown,Child,Female,Music,Serious,,,speaker_change,1emDheQ1FWpkrWewARwa3Rdm9-wWotxHi,02-21337-01.mp3
02-21356-01,./Audio/02-21356-01.mp3,चुल्लू भर नंबर आते है उसी में डूबकर मर जाते है अरे यार तू न एकदम अच्छी वाली फ्रेंड सदर सदर और एक बहोत हो गया अब हम चले घर,Accent_unknown,Adult,Female,Music,,,,"laugh,speaker_change",1kAqaJWipfs2nFCzVMkpRU_Ks1clgaQtZ,02-21356-01.mp3
02-21370-01,./Audio/02-21370-01.mp3,आप भी हमे बताएँ की आप अपनी शादी में क्या तैयारी की थे गाना गाया था तो हमे भी बताएँ आप लोगों ऐसी फिर मुलाकात होगी हमारे साथ बने रहिये इस मजेदार शायरी और छुट,Accent_unknown,Adult,Female,,Serious,,,,14KYlAZCug9Q92DhwEFaLACszdJikIsiq,02-21370-01.mp3
02-21391-01,./Audio/02-21391-01.mp3,आईना कहता है और जब तुम मुझसे दूर जाते तो आ तो आईना कहता है अप्रैल फुल अप्रैल फुल अरे तूने तो अप्रैल फुल बना दिया पंख विल्ला तू,Bihari,Adult,Female,,,,Bihar,speaker_change,1G_u9pnBnt2mI4eOTw5PWvm3YUWsb9CSL,02-21391-01.mp3
