utt_id,audio_path,reference,Accent,Age,Gender,Background,Sentiment,District,State,Other,audio_drive_id,audio_filename,location_source,normalized_district,normalized_state,content_type,topic_status,topics,failure_mode,entities,affected_population,translated_text
01-00711-03,./Audio/01-00711-03.mp3,के हम अब अपने हातों मैं हैं और सारी दुनिया का समाचार निश्चित रूप ऐसी आगे बढ़ने की जरुरत हैं कर्तव्य करने की जरुरत हैं मधुबनी ऐसी मोबाइल वाणी,,,,,,,,inaudible,1XUEDAWEmrNZCoKL6PDTVXUMEFdrzX20P,01-00711-03.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'के हम अब अपने हातों मैं हैं और सारी दुनिया का समाचार निश्चित रूप ऐसी आगे बढ़ने की जरुरत हैं कर्तव्य करने की जरुरत हैं मधुबनी ऐसी मोबाइल वाणी'
01-00747-02,./Audio/01-00747-02.mp3,तिल्हल मोबाइल बनी के साथ मई संतोष कुमार मंडल मधुबनी जिला खुटौना सिरोधा मंदिर माजिद के लिए लड़ने वाले मंदिर माजिद के लिए लड़ने वाले देश की दंगा,Bihari,Adult,Male,,,,Bihar,,1j3bLd2M-Ij5-JQq4O16epiO0UeDbCaFA,01-00747-02.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'तिल्हल मोबाइल बनी के साथ मई संतोष कुमार मंडल मधुबनी जिला खुटौना सिरोधा मंदिर माजिद के लिए लड़ने वाले मंदिर माजिद के लिए लड़ने वाले देश की दंगा'
01-00754-03,./Audio/01-00754-03.mp3,बिहार मोबाइल आजाद बल्लव प्रखंड खुटौना जिला मधुबनी संजय के राम थैंक्यू,Bihari,Adult,Male,,,,Bihar,,1a0GFBZGQcq68G3BJ6g5T3DIpDdg1fNg_,01-00754-03.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'बिहार मोबाइल आजाद बल्लव प्रखंड खुटौना जिला मधुबनी संजय के राम थैंक्यू'
01-00813-02,./Audio/01-00813-02.mp3,संतोष कुमार मंडल मधुबनी जिला हम बार यही बात आते हैं आखिर महिलाओं को अपना,,,,,,,Bihar,inaudible,1o32NkZemXTbny4lBel7wIHVTxWPiv8_H,01-00813-02.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'संतोष कुमार मंडल मधुबनी जिला हम बार यही बात आते हैं आखिर महिलाओं को अपना'
01-00817-02,./Audio/01-00817-02.mp3,और नई करता उपयोग डी टी ओ के पास के दलालों द्वारा मधुबनी प्रसाद बाजार मई साझा मई घोलकर दलाल लाइसेंस बनाते है,,,,,,,,,1v4Ld1aXC48w9dRI-K1VJLlu6vAIpuN9k,01-00817-02.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'और नई करता उपयोग डी टी ओ के पास के दलालों द्वारा मधुबनी प्रसाद बाजार मई साझा मई घोलकर दलाल लाइसेंस बनाते है'
01-00821-01,./Audio/01-00821-01.mp3,गलत सामानों की बिक्री एवम कम वजन देने की प्रक्रिया चलती ही रहेगी बिहार मोबाइल वाणी के लिए त्रिवेंद्र मचे मधुबनी ऐसी धन्यवाद,,,,,,,,,1eXleWpO_372qBT2kfzGat7mhA59K7_GA,01-00821-01.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'गलत सामानों की बिक्री एवम कम वजन देने की प्रक्रिया चलती ही रहेगी बिहार मोबाइल वाणी के लिए त्रिवेंद्र मचे मधुबनी ऐसी धन्यवाद'
01-00837-01,./Audio/01-00837-01.mp3,बिहार मोबाइल के साथ मई संतोष कुमार मंडल मधुबनी जिला खतोना प्रखंड ऐसी श्रोता मानी अस्तित्व को स्वीकार करो साथ मई ये कविता आप लोगो के सामने,Bihari,,Male,,,,Bihar,,1SdJXx-i5AO53t1BiwljfZqcEvgC8gnPk,01-00837-01.mp3,transcript,Madhubani,Bihar,cultural_and_creative,not_applicable,[],[],[],[],Community caller report regarding local condition: 'बिहार मोबाइल के साथ मई संतोष कुमार मंडल मधुबनी जिला खतोना प्रखंड ऐसी श्रोता मानी अस्तित्व को स्वीकार करो साथ मई ये कविता आप लोगो के सामने'
01-00894-03,./Audio/01-00894-03.mp3,बिहार मोबइलवाणी के साथ में संतोष कुमार मंडल मधुबनी जिला प्रखंड श्रोता में खुशी कर सकता हूँ एपिसोड में आज बाल विवाह,Bihari,Adult,Male,,Serious,,Bihar,,1IUDXxo6wM4UYaDKFq85tgm4efbX4S-3u,01-00894-03.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'बिहार मोबइलवाणी के साथ में संतोष कुमार मंडल मधुबनी जिला प्रखंड श्रोता में खुशी कर सकता हूँ एपिसोड में आज बाल विवाह'
01-00931-01,./Audio/01-00931-01.mp3,बिहार मोबाइल वाणी के लिए खजौली मधुबनी ऐसी रामाशीष सिंह धन्यवाद,Bihari,,Male,,,,Bihar,inaudible,1LsGJ9j775sm6t4Kx8Ts_b-vVv2mtM1y0,01-00931-01.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'बिहार मोबाइल वाणी के लिए खजौली मधुबनी ऐसी रामाशीष सिंह धन्यवाद'
01-00953-02,./Audio/01-00953-02.mp3,बिहार मोबइलवाणी जिला मधुबनी खुटौना प्रखंड के अठारह पंचायत में शिक्षा समिति का,Bihari,Adult,Male,,Serious,,Bihar,inaudible,18CLTDXFvklr7Y5yPzeRslcVSQsjUAlxL,01-00953-02.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'बिहार मोबइलवाणी जिला मधुबनी खुटौना प्रखंड के अठारह पंचायत में शिक्षा समिति का'
01-01012-03,./Audio/01-01012-03.mp3,के रूप में नारी शक्ति ही आगे आती रही है बिहार मोबाइल वाणी के लिए खजौली मधुबनी से रामाशीष सिंह धन्यवाद,,Adult,Male,,,,,,1RrQxbntUR3bvKOJVGRvdZ4EkezRwQ_QV,01-01012-03.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'के रूप में नारी शक्ति ही आगे आती रही है बिहार मोबाइल वाणी के लिए खजौली मधुबनी से रामाशीष सिंह धन्यवाद'
01-01225-01,./Audio/01-01225-01.mp3,बिहार मोबाइल वाणी आजाद क्लब प्रसंग खतोना जिले मधुबनी चंदेश्वर रामचन्द्र आर सी गारी के पास अब अधिकारी फाइलें गायब होने की बात बता कर आपको सूचना देने में टालमटोल नहीं कर सकेंगे,Accent_unknown,Adult,Male,,,,,,1cKm9POcqnQMXEuhNzHP37Ho8sytgiVnq,01-01225-01.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'बिहार मोबाइल वाणी आजाद क्लब प्रसंग खतोना जिले मधुबनी चंदेश्वर रामचन्द्र आर सी गारी के पास अब अधिकारी फाइलें गायब होने की बात बता कर आपको सूचना देने में टालमटोल नहीं कर सकेंगे'
01-01270-03,./Audio/01-01270-03.mp3,मधुबनी के लखनवी पठान के कस्तूरबा विद्यालय में रात्रि पहरी में हेरा फेरी की गई सूचना प्राप्त हुई है की देवी की प्राप्तांक बीस सौ छियासठ अंक दो हज़ार नौ में,Accent_unknown,Adult,Male,,,,,audio_jump,1wIyDLFisSCvoB70bMDi2u63JhUB7GcLD,01-01270-03.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'मधुबनी के लखनवी पठान के कस्तूरबा विद्यालय में रात्रि पहरी में हेरा फेरी की गई सूचना प्राप्त हुई है की देवी की प्राप्तांक बीस सौ छियासठ अंक दो हज़ार नौ में'
01-01284-01,./Audio/01-01284-01.mp3,बिहार मोबाइल वाणी के लिए खजौली मधुबनी से रामाशीष सिंह धन्यवाद,Bihari,Adult,Male,,,,Bihar,,1C2hP9nHWTOWNBOPpzZ9nnwSm8JAQvV61,01-01284-01.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'बिहार मोबाइल वाणी के लिए खजौली मधुबनी से रामाशीष सिंह धन्यवाद'
01-01292-02,./Audio/01-01292-02.mp3,इस पर गम्भीरता से सोचने की जरुरत है बिहार मोबाइल वाणी के लिए खजौली मधुबनी से रामाशीष सिंह धन्यवाद,Bihari,Adult,Male,,,,Bihar,,16vzec5SKL8zqQ0CKDhycO7WbTSd0fjZR,01-01292-02.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'इस पर गम्भीरता से सोचने की जरुरत है बिहार मोबाइल वाणी के लिए खजौली मधुबनी से रामाशीष सिंह धन्यवाद'
01-01304-01,./Audio/01-01304-01.mp3,की दवाई का छिड़काव पुरे मधुबनी जिला में मैं बिहार मोबाइल वाणी के लिए,Bihari,Adult,Male,,,,Bihar,,1PcbbYfpEgVL2S1g3B8dbCTy4ltVoHrRv,01-01304-01.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'की दवाई का छिड़काव पुरे मधुबनी जिला में मैं बिहार मोबाइल वाणी के लिए'
01-01304-02,./Audio/01-01304-02.mp3,मैं बिहार मोबाइलवाणी के लिए मधुबनी से मधुबनी के डीडीसी ने निर्देश दिए थे याद रहे कि इससे पहले भी बिहार मोबाइल वाणी पर भी,Bihari,Adult,Male,,,,Bihar,,1psntrAyZm-EEgsVURrkJorVhd60kKagP,01-01304-02.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'मैं बिहार मोबाइलवाणी के लिए मधुबनी से मधुबनी के डीडीसी ने निर्देश दिए थे याद रहे कि इससे पहले भी बिहार मोबाइल वाणी पर भी'
01-01305-02,./Audio/01-01305-02.mp3,बिहार मोबाइलवाणी के लिए मधुबनी ऐसी खजुरी आरोप बहुत सरे बैंक के शाखाओं हाँ,Bihari,Adult,Male,,,,Bihar,,1xi11Mhm8MUyH-NBc7RIkA1ur7r8Yfd_X,01-01305-02.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'बिहार मोबाइलवाणी के लिए मधुबनी ऐसी खजुरी आरोप बहुत सरे बैंक के शाखाओं हाँ'
01-01446-01,./Audio/01-01446-01.mp3,बिहार मोबाइल वाणी के लिए खजौली मधुबनी से रामाशीष सिंह मधुबनी जिला के खजौली प्रखंड के ग्राम विकास पदाधिकारी बीडीओ बिना सुचना दिए कार्यालय से अनुमंडल पदाधिकारी,Bihari,Adult,Male,,Serious,,Bihar,,1UMVNZy0lm3OQeOHtRZe41uon62vEE6Ob,01-01446-01.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'बिहार मोबाइल वाणी के लिए खजौली मधुबनी से रामाशीष सिंह मधुबनी जिला के खजौली प्रखंड के ग्राम विकास पदाधिकारी बीडीओ बिना सुचना दिए कार्यालय से अनुमंडल पदाधिकारी'
01-01458-02,./Audio/01-01458-02.mp3,मधुबनी ऐसी रामकृष्ण सिंह,Bihari,Adult,Male,,,,Bihar,,16Ha396pSMhaHLpVNxRTLpWCAWVZ9PqIy,01-01458-02.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'मधुबनी ऐसी रामकृष्ण सिंह'
01-01458-03,./Audio/01-01458-03.mp3,मै रामकृष्ण सिंह मधुबनी ऐसी बिहार मोबाइलवाणी के लिए,Bihari,Adult,Male,,,,Bihar,,1M1AQ98r4cNTY_TVLlxQuRI1PeppwHCz6,01-01458-03.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'मै रामकृष्ण सिंह मधुबनी ऐसी बिहार मोबाइलवाणी के लिए'
01-01460-03,./Audio/01-01460-03.mp3,बिहार मोबाइलवाणी के लिए मै रामकृष्ण सिंह मधुबनी ऐसी,Bihari,Adult,Male,,,,Bihar,,1sejcikonxeSWKQklRHODmeg3T0ysLxix,01-01460-03.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'बिहार मोबाइलवाणी के लिए मै रामकृष्ण सिंह मधुबनी ऐसी'
01-01462-03,./Audio/01-01462-03.mp3,जाना चाहिए मै रामकृष्ण सिंह मधुबनी ऐसी धनबाद,Bihari,Adult,Male,,,,Bihar,,14UnmkgENnQve-4duL1jHj554cyNPPOyQ,01-01462-03.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'जाना चाहिए मै रामकृष्ण सिंह मधुबनी ऐसी धनबाद'
01-01506-01,./Audio/01-01506-01.mp3,मै रामकृष्ण सिंह मधुबनी ऐसी इधर सैकरो जमीन हाँ और लोग साइड में अपना जमीन हाँ और लेकिन और झोपड़ी आरोप रहता हाँ बिहार मोबाइलवाणी के लाई,Bihari,Adult,Male,,,,Bihar,,1RRRD-1sCmRSBL97yZFKCtjRb6VfgVbEM,01-01506-01.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'मै रामकृष्ण सिंह मधुबनी ऐसी इधर सैकरो जमीन हाँ और लोग साइड में अपना जमीन हाँ और लेकिन और झोपड़ी आरोप रहता हाँ बिहार मोबाइलवाणी के लाई'
01-01527-01,./Audio/01-01527-01.mp3,बिहार मोबाइल वाणी के लाई शांति क्लब मधुबनी ऐसी रामाशीष सिंह अभी मैं मधुबनी के ग्राम खाजौरी प्रखंड,Accent_unknown,Adult,Male,,,,,"audio_jump,inaudible",1UWMNQZ-Ws2JtsZ97Vr2P_LcmQ3bFXd5-,01-01527-01.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'बिहार मोबाइल वाणी के लाई शांति क्लब मधुबनी ऐसी रामाशीष सिंह अभी मैं मधुबनी के ग्राम खाजौरी प्रखंड'
01-01529-02,./Audio/01-01529-02.mp3,प्रथम इच्छा कठिनाई की और जा रहा है मेरा शिक्षा मधुबनी में ध्यान जाना चाहिए बिहार मौलधवानी के लिए शांतिकलम धन्यवाद,Bihari,Adult,Male,,Serious,,Bihar,"audio_jump,inaudible",1AB0P737SxNVnlv4Uzxg2QuYDUYAYdSke,01-01529-02.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'प्रथम इच्छा कठिनाई की और जा रहा है मेरा शिक्षा मधुबनी में ध्यान जाना चाहिए बिहार मौलधवानी के लिए शांतिकलम धन्यवाद'
01-01528-02,./Audio/01-01528-02.mp3,बिहार मोबाइल वाणी के लाई शांति क्लब मधुबनी ऐसी रामाशीष सिंह आज़ादी के बाद देश की दशा और दिशा सुधारने के लाई शिक्षा के स्टार को उतने के लाई कई राष्ट्रीय आयोगों का गठन किया गया,Accent_unknown,Adult,Male,,,,,,1mzM3_TAyLL4kjVcLiGBpOUxsMawgDeNi,01-01528-02.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'बिहार मोबाइल वाणी के लाई शांति क्लब मधुबनी ऐसी रामाशीष सिंह आज़ादी के बाद देश की दशा और दिशा सुधारने के लाई शिक्षा के स्टार को उतने के लाई कई राष्ट्रीय आयोगों का गठन किया गया'
01-01533-03,./Audio/01-01533-03.mp3,प्रावधान का उलंघन करने वाले दोषी पदाधिकारियों कर्मचारियों के विरुद्ध आवश्यक कार्यवाही की जाएगी बिहार मोबाइल वाणी के लाई मधुबनी ऐसी रामाशीष सिंह धन्यवाद,Accent_unknown,Adult,Male,,,,,audio_jump,1Yxx5UCycNM7VM_cWbs_wMW7E20z-Rddg,01-01533-03.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'प्रावधान का उलंघन करने वाले दोषी पदाधिकारियों कर्मचारियों के विरुद्ध आवश्यक कार्यवाही की जाएगी बिहार मोबाइल वाणी के लाई मधुबनी ऐसी रामाशीष सिंह धन्यवाद'
01-01536-03,./Audio/01-01536-03.mp3,शांति क्लब मधुबनी ऐसी रामाशीष सिंह,Accent_unknown,Adult,Male,,,,,,13ePzvzLTSitVxsJNbH9o9aEoTju5Tmmh,01-01536-03.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'शांति क्लब मधुबनी ऐसी रामाशीष सिंह'
01-01539-03,./Audio/01-01539-03.mp3,देश की विकास योजनाओ का निर्माण हो क्रांति क्लब मधुबनी ऐसी रामाशीष सिंह धन्यवाद,Accent_unknown,Adult,Male,,,,,,1_M465D5V9VmFNnxIB-2ZYuzP2RFO1WM7,01-01539-03.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'देश की विकास योजनाओ का निर्माण हो क्रांति क्लब मधुबनी ऐसी रामाशीष सिंह धन्यवाद'
01-01549-03,./Audio/01-01549-03.mp3,शांति क्लब मधुबनी ऐसी रामवीर सिंह,Bihari,Adult,Male,,Serious,,Bihar,inaudible,1CQuqVCrMnrjfuuWzHioKIIKhJRyE5dGX,01-01549-03.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'शांति क्लब मधुबनी ऐसी रामवीर सिंह'
01-01550-03,./Audio/01-01550-03.mp3,शांति क्लब मधुबनी ऐसी रामनाथ किशोर भ्रूण हत्या जघन्य पाप और प्रति बाधित है फिर भी भ्रूण हत्या हो रही है एसे रोकने में आने वाली चिंता और आशा का बड़ी भूमिका हो सकती है इनलोगों के पास,,Adult,Male,,,,,,1DUCgwNnNZwvEAocx3-XLH3A4zhrVAUNK,01-01550-03.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'शांति क्लब मधुबनी ऐसी रामनाथ किशोर भ्रूण हत्या जघन्य पाप और प्रति बाधित है फिर भी भ्रूण हत्या हो रही है एसे रोकने में आने वाली चिंता और आशा का बड़ी भूमिका हो सकती है इनलोगों के पास'
01-01566-03,./Audio/01-01566-03.mp3,शांति क्लब ऐसी बिहार मोबाइलवाणी के लाई मधुबनी ऐसी,Bihari,Adult,Male,,,,Bihar,,1xWCS0KV_QGiRFquGef_3_yNx6UXj8KQl,01-01566-03.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'शांति क्लब ऐसी बिहार मोबाइलवाणी के लाई मधुबनी ऐसी'
01-01567-01,./Audio/01-01567-01.mp3,मधुबनी के अधिकतर प्रखंडों में नर्सो द्वारा अस्पताल निर्धित अपने आवासों में अवैध गर्भपात करवाया जा रहा है,,,,,,,,,1r3lwF2xSiNtfVBovL6TP1ko0ToWikm6Y,01-01567-01.mp3,transcript,Madhubani,Bihar,citizen_grievance,substantive,"[{'domain': 'Health & Nutrition', 'theme': 'Primary Healthcare Access & Facilities', 'issue': 'Doctor Absenteeism & Essential Drug Shortages', 'confidence': 0.88}, {'domain': 'Housing & Habitat', 'theme': 'Rural Housing Assistance (PMAY-G)', 'issue': 'Housing Scheme Installment Delays & Exclusion', 'confidence': 0.92}]",['absenteeism'],[],[],"In several blocks of Madhubani, nurses are allegedly performing illegal medical termination of pregnancy at their residential quarters."
01-01569-01,./Audio/01-01569-01.mp3,इसके दो महत्वपूर्ण कारण है रोजगार रहित और भूमि ऐसी विस्थापन नए रोजगार कम पैदा हो रहे है और पुराने रोजगार और आजीविका को पारंपरिक आजीविका के परम पारंपरिक स्रोत नाशता हो रहे है सरकार को अविलम्ब इस और भान देना चाहिए क्रांति क्लब मधुबनी ऐसी रामाशीष सिंह धन्यवाद,Accent_unknown,Adult,Male,,,,,inaudible,1Oi6-WdDv9_N6zy1BeDv5WieiSEloSllc,01-01569-01.mp3,transcript,Madhubani,Bihar,community_action,substantive,"[{'domain': 'Civic Action & Community Mobilization', 'theme': 'Women Empowerment & Self-Help Groups', 'issue': 'SHG Micro-Credit & Livelihood Mobilization (Jeevika/SRLM)', 'confidence': 0.9}, {'domain': 'Employment, Livelihoods & Migration', 'theme': 'Local Non-Farm Livelihoods & Wages', 'issue': 'Deficit of Local Non-Farm Livelihood Opportunities', 'confidence': 0.86}]",['shortage'],[],[],"There are two major crises: lack of local jobs and land displacement, destroying traditional rural livelihoods."
01-01576-01,./Audio/01-01576-01.mp3,मधुबनी जिले के कजरी प्रखण्ड का कजरी आज ऐसी ढेर महिना पहले गया हैं माफिया लोग ऐसी पीड़ित हो गया हैं वो आना चाहता हैं उन्हें आने नहीं दिया जाता,,,,,,,,,1Lbz0jR3AP5DYi01V0X6DEGJ3TM9tHZfG,01-01576-01.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'मधुबनी जिले के कजरी प्रखण्ड का कजरी आज ऐसी ढेर महिना पहले गया हैं माफिया लोग ऐसी पीड़ित हो गया हैं वो आना चाहता हैं उन्हें आने नहीं दिया जाता'
01-01575-03,./Audio/01-01575-03.mp3,बिहार मोबाइल वाणी के लाई शांति क्लब मधुबनी ऐसी रामाशीष सिंह,Accent_unknown,Adult,Male,,,,,,1CH-VHKQvUH_D0sjeaJKaJRoGIFjNknLo,01-01575-03.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'बिहार मोबाइल वाणी के लाई शांति क्लब मधुबनी ऐसी रामाशीष सिंह'
01-01578-02,./Audio/01-01578-02.mp3,सरकार को भारतीय संविधान की धारा तीन सौ बारह एवम तेरह में और कठोर दण्ड का प्रावधान पर इसे सख्ती से लागू करना चाहिए बिहार मोबाइल वाणी के लिए शांति क्लब मधुबनी से रामाशीष सिंह धन्यवाद,Bihari,Adult,Male,,,,Bihar,,1s3kj-doCmyNISTfolWtNCJpqybq5_kMz,01-01578-02.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'सरकार को भारतीय संविधान की धारा तीन सौ बारह एवम तेरह में और कठोर दण्ड का प्रावधान पर इसे सख्ती से लागू करना चाहिए बिहार मोबाइल वाणी के लिए शांति क्लब मधुबनी से रामाशीष सिंह धन्यवाद'
01-01600-03,./Audio/01-01600-03.mp3,शांतिकलम मधुबनी ऐसी राम शेरसिंह बच्चों को पूरा काम करने में लगा देखा जा सकता हैं,Bihari,Adult,Male,,,,Bihar,inaudible,1jLHE7XMWwf_--vH9fa1lyJz8KibuuoSS,01-01600-03.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'शांतिकलम मधुबनी ऐसी राम शेरसिंह बच्चों को पूरा काम करने में लगा देखा जा सकता हैं'
01-01602-03,./Audio/01-01602-03.mp3,कूड़ा करकट में उन्हें मुक्त मुक्ति दिलाकर उनका भविष्य सुन्दर करने के लिए सरकार को गंभीरता ऐसी शांतिकलम मधुबनी ऐसी राम शेरसिंह धन्यवाद,Bihari,Adult,Male,,,,Bihar,inaudible,123W5IXeWE6pRBkCzy9Ghd1GqvMJi5B9e,01-01602-03.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'कूड़ा करकट में उन्हें मुक्त मुक्ति दिलाकर उनका भविष्य सुन्दर करने के लिए सरकार को गंभीरता ऐसी शांतिकलम मधुबनी ऐसी राम शेरसिंह धन्यवाद'
01-01612-02,./Audio/01-01612-02.mp3,बिहार मोबाइल वाणी के लिए कांति क्लब मधुबनी ऐसी रामाशीष सिंह,Bihari,,Male,,,,Bihar,,1Fc5wn8wbpXN7k_G0l9aPA3Q37F9_AuJx,01-01612-02.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'बिहार मोबाइल वाणी के लिए कांति क्लब मधुबनी ऐसी रामाशीष सिंह'
01-01616-03,./Audio/01-01616-03.mp3,बिहार ऐसी मोबाइलवाणी जिले ऐसी शांति क्लब मधुबनी ऐसी रामासेठ सिंह भगवान का रूप हैं माँ विधाता ने बहुत सोच समझ कर संसार बनाया हैं उन्होंने बहुत सारी रचनाये बनायी हैं,,,,,,,,,1Lrh6OfOMjaht8Rs_1TL9zI2M-jcbtyCX,01-01616-03.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'बिहार ऐसी मोबाइलवाणी जिले ऐसी शांति क्लब मधुबनी ऐसी रामासेठ सिंह भगवान का रूप हैं माँ विधाता ने बहुत सोच समझ कर संसार बनाया हैं उन्होंने बहुत सारी रचनाये बनायी हैं'
01-01619-02,./Audio/01-01619-02.mp3,बिहार मोबाइल वाणी के लिए शांतिकलम मधुबनी ऐसी रामाशीष सिंह,Bihari,Adult,Male,,,,Bihar,,135ZfgKy0P8d2dhG_ddvYhM6TGI_oaYkT,01-01619-02.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'बिहार मोबाइल वाणी के लिए शांतिकलम मधुबनी ऐसी रामाशीष सिंह'
01-01620-03,./Audio/01-01620-03.mp3,स्थानीय स्वराज को मधुत करने की सपना ऐसी अधिक जुड़ा हो सरार के सौतेलापन को एकदम दूर करना चाहिए बिहार मोबाइलवाणी के लाई शांति क्लब मधुबनी ऐसी रामाशीष सिंह धनबाद,,,,,,,,,19w0UZFiSC5nhu_4i9FqKeGU0MxGZo-5M,01-01620-03.mp3,transcript,Madhubani,Bihar,platform_broadcast_bumper,not_applicable,[],[],[],[],Community caller report regarding local condition: 'स्थानीय स्वराज को मधुत करने की सपना ऐसी अधिक जुड़ा हो सरार के सौतेलापन को एकदम दूर करना चाहिए बिहार मोबाइलवाणी के लाई शांति क्लब मधुबनी ऐसी रामाशीष सिंह धनबाद'
01-01626-03,./Audio/01-01626-03.mp3,मधुबनी राममंदिर खजौली प्रखंड में खाद्य अवाम यूरिया पर आधारित है,,,,,,,,,1uXzELoih929rP9gFaAx2afpMLPtShd7l,01-01626-03.mp3,transcript,Madhubani,Bihar,citizen_grievance,substantive,"[{'domain': 'Agriculture & Allied Livelihoods', 'theme': 'Agricultural Inputs & Crop Health', 'issue': 'Fertilizer & Seed Supply Shortages', 'confidence': 0.88}, {'domain': 'Governance & Social Entitlements', 'theme': 'Local Governance & Administrative Redressal', 'issue': 'Aadhaar, Voter ID & Bank DBT Seeding Hurdles', 'confidence': 0.88}]",['shortage'],[],[],Community caller report regarding local condition: 'मधुबनी राममंदिर खजौली प्रखंड में खाद्य अवाम यूरिया पर आधारित है'
